age,job_type,education,education_num,job,marital_status,religion,gender,hours_per_week,income
24,Private,High School Pass,9,Taxi-driver,Unmarried,Hindu,Female,49,less than 30 k INR
25,Private,High School Pass,9,Police,Unmarried,Hindu,Female,50,less than 30 k INR
33,Private,High School Pass,9,Police,Unmarried,Hindu,Female,50,less than 30 k INR
31,Private,High School Pass,9,Police,Unmarried,Hindu,Female,50,less than 30 k INR
23,Private,High School Pass,9,Police,Unmarried,Hindu,Female,50,less than 30 k INR
23,Private,High School Pass,9,Police,Unmarried,Hindu,Female,50,less than 30 k INR
26,Private,High School Pass,9,Police,Unmarried,Hindu,Female,50,less than 30 k INR
28,Private,High School Pass,9,Executive,Unmarried,Hindu,Female,50,less than 30 k INR
26,Private,High School Pass,9,Executive,Unmarried,Hindu,Female,50,less than 30 k INR
37,Private,High School Pass,9,Executive,Unmarried,Hindu,Female,50,less than 30 k INR
43,Private,High School Pass,9,Executive,Unmarried,Hindu,Female,50,less than 30 k INR
27,Private,High School Pass,9,Executive,Unmarried,Hindu,Female,50,less than 30 k INR
48,Private,High School Pass,9,Executive,Unmarried,Hindu,Female,50,less than 30 k INR
21,Private,High School Pass,9,Other-service,Unmarried,Hindu,Female,50,less than 30 k INR
19,Private,High School Pass,9,Other-service,Unmarried,Hindu,Female,50,less than 30 k INR
19,Private,High School Pass,9,Other-service,Unmarried,Hindu,Female,50,less than 30 k INR
25,Private,High School Pass,9,Manager,Unmarried,Hindu,Female,50,less than 30 k INR
29,Private,High School Pass,9,Teacher,Unmarried,Hindu,Female,50,less than 30 k INR
32,Private,High School Pass,9,Sales,Unmarried,Hindu,Female,50,less than 30 k INR
26,Private,High School Pass,9,Sales,Unmarried,Hindu,Female,50,less than 30 k INR
41,Private,High School Pass,9,Sales,Unmarried,Hindu,Female,50,less than 30 k INR
41,Private,High School Pass,9,Sales,Unmarried,Hindu,Female,50,less than 30 k INR
24,Private,High School Pass,9,Taxi-driver,Unmarried,Hindu,Female,50,less than 30 k INR
27,Private,High School Pass,9,Other-service,Unmarried,Hindu,Female,50,more than 30 k INR
27,Private,High School Pass,9,Police,Unmarried,Hindu,Female,52,less than 30 k INR
27,Private,High School Pass,9,Other-service,Unmarried,Hindu,Female,52,less than 30 k INR
35,Private,High School Pass,9,Executive,Unmarried,Hindu,Female,54,less than 30 k INR
22,Private,High School Pass,9,Police,Unmarried,Hindu,Female,55,less than 30 k INR
29,Private,High School Pass,9,Police,Unmarried,Hindu,Female,55,less than 30 k INR
22,Private,High School Pass,9,Executive,Unmarried,Hindu,Female,55,less than 30 k INR
31,Private,High School Pass,9,Other-service,Unmarried,Hindu,Female,56,less than 30 k INR
22,Private,High School Pass,9,Police,Unmarried,Hindu,Female,60,less than 30 k INR
19,Private,High School Pass,9,Driver,Unmarried,Hindu,Female,60,less than 30 k INR
32,Private,High School Pass,9,Other-service,Unmarried,Hindu,Female,60,less than 30 k INR
27,Private,High School Pass,9,Manager,Unmarried,Hindu,Female,60,less than 30 k INR
42,Private,High School Pass,9,Other-service,Unmarried,Hindu,Female,65,less than 30 k INR
27,Private,High School Pass,9,Police,Unmarried,Hindu,Female,70,less than 30 k INR
40,Private,High School Pass,9,Police,Unmarried,Hindu,Female,70,less than 30 k INR
36,Private,High School Pass,9,Other-service,Unmarried,Hindu,Female,70,less than 30 k INR
20,Private,High School Pass,9,Sales,Unmarried,Hindu,Female,84,less than 30 k INR
64,Private,High School Pass,9,Executive,Unmarried,Hindu,Male,3,less than 30 k INR
41,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,6,less than 30 k INR
23,Government,High School Pass,9,Army,Unmarried,Hindu,Male,8,less than 30 k INR
20,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,8,less than 30 k INR
25,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,8,less than 30 k INR
53,Private,High School Pass,9,Farmer,Unmarried,Hindu,Male,10,less than 30 k INR
65,Private,High School Pass,9,Driver,Unmarried,Hindu,Male,10,less than 30 k INR
90,Private,High School Pass,9,Executive,Unmarried,Hindu,Male,12,less than 30 k INR
46,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,15,less than 30 k INR
54,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,15,less than 30 k INR
29,Private,High School Pass,9,Domestic Servants,Unmarried,Hindu,Male,16,less than 30 k INR
71,Private,High School Pass,9,Domestic Servants,Unmarried,Hindu,Male,17,less than 30 k INR
39,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,18,less than 30 k INR
26,Private,High School Pass,9,Domestic Servants,Unmarried,Hindu,Male,20,less than 30 k INR
80,Private,High School Pass,9,Executive,Unmarried,Hindu,Male,20,less than 30 k INR
33,Private,High School Pass,9,Farmer,Unmarried,Hindu,Male,20,less than 30 k INR
24,Private,High School Pass,9,Domestic Servants,Unmarried,Hindu,Male,20,less than 30 k INR
77,Private,High School Pass,9,Driver,Unmarried,Hindu,Male,20,less than 30 k INR
22,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,20,less than 30 k INR
18,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,20,less than 30 k INR
26,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,24,less than 30 k INR
23,Private,High School Pass,9,Farmer,Unmarried,Hindu,Male,25,less than 30 k INR
19,Private,High School Pass,9,Police,Unmarried,Hindu,Male,25,less than 30 k INR
26,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,25,less than 30 k INR
20,Private,High School Pass,9,Executive,Unmarried,Hindu,Male,25,less than 30 k INR
22,Private,High School Pass,9,Farmer,Unmarried,Hindu,Male,25,less than 30 k INR
18,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,25,less than 30 k INR
35,Private,High School Pass,9,Sales,Unmarried,Hindu,Male,25,less than 30 k INR
22,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,27,less than 30 k INR
19,Private,High School Pass,9,Police,Unmarried,Hindu,Male,30,less than 30 k INR
23,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,30,less than 30 k INR
44,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,30,less than 30 k INR
33,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,30,less than 30 k INR
27,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,30,less than 30 k INR
49,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,30,less than 30 k INR
23,Private,High School Pass,9,Domestic Servants,Unmarried,Hindu,Male,30,less than 30 k INR
19,Private,High School Pass,9,Domestic Servants,Unmarried,Hindu,Male,30,less than 30 k INR
23,Private,High School Pass,9,Domestic Servants,Unmarried,Hindu,Male,30,less than 30 k INR
34,Private,High School Pass,9,Driver,Unmarried,Hindu,Male,30,less than 30 k INR
19,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,30,less than 30 k INR
19,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,30,less than 30 k INR
44,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,30,less than 30 k INR
30,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,30,less than 30 k INR
35,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,30,less than 30 k INR
18,Private,High School Pass,9,Teacher,Unmarried,Hindu,Male,30,less than 30 k INR
27,Private,High School Pass,9,Fireman,Unmarried,Hindu,Male,30,less than 30 k INR
18,Private,High School Pass,9,Sales,Unmarried,Hindu,Male,30,less than 30 k INR
27,Private,High School Pass,9,Sales,Unmarried,Hindu,Male,30,less than 30 k INR
20,Private,High School Pass,9,Sales,Unmarried,Hindu,Male,30,less than 30 k INR
18,Private,High School Pass,9,Sales,Unmarried,Hindu,Male,30,less than 30 k INR
24,Private,High School Pass,9,Sales,Unmarried,Hindu,Male,30,less than 30 k INR
24,Private,High School Pass,9,Sales,Unmarried,Hindu,Male,30,less than 30 k INR
56,Private,High School Pass,9,Driver,Unmarried,Hindu,Male,32,less than 30 k INR
28,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,32,less than 30 k INR
29,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,32,less than 30 k INR
19,Private,High School Pass,9,Fireman,Unmarried,Hindu,Male,32,less than 30 k INR
47,Private,High School Pass,9,Police,Unmarried,Hindu,Male,33,less than 30 k INR
27,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,35,less than 30 k INR
27,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,35,less than 30 k INR
21,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,35,less than 30 k INR
21,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,35,less than 30 k INR
25,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,35,less than 30 k INR
21,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,35,less than 30 k INR
20,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,35,less than 30 k INR
30,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,35,less than 30 k INR
25,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,35,less than 30 k INR
31,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,35,less than 30 k INR
28,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,35,less than 30 k INR
29,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,35,less than 30 k INR
43,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,35,less than 30 k INR
37,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,35,less than 30 k INR
32,Private,High School Pass,9,Farmer,Unmarried,Hindu,Male,35,less than 30 k INR
25,Private,High School Pass,9,Domestic Servants,Unmarried,Hindu,Male,35,less than 30 k INR
25,Private,High School Pass,9,Domestic Servants,Unmarried,Hindu,Male,35,less than 30 k INR
21,Private,High School Pass,9,Driver,Unmarried,Hindu,Male,35,less than 30 k INR
21,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,35,less than 30 k INR
24,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,35,less than 30 k INR
19,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,35,less than 30 k INR
19,Private,High School Pass,9,Sales,Unmarried,Hindu,Male,35,less than 30 k INR
22,Private,High School Pass,9,Taxi-driver,Unmarried,Hindu,Male,35,less than 30 k INR
36,Private,High School Pass,9,Taxi-driver,Unmarried,Hindu,Male,35,less than 30 k INR
38,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,36,less than 30 k INR
18,Private,High School Pass,9,Driver,Unmarried,Hindu,Male,37,less than 30 k INR
32,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,37,less than 30 k INR
25,Private,High School Pass,9,Sales,Unmarried,Hindu,Male,37,less than 30 k INR
22,Private,High School Pass,9,Taxi-driver,Unmarried,Hindu,Male,37,less than 30 k INR
37,Private,High School Pass,9,Driver,Unmarried,Hindu,Male,38,less than 30 k INR
24,Private,High School Pass,9,Executive,Unmarried,Hindu,Male,38,less than 30 k INR
55,Private,High School Pass,9,Sales,Unmarried,Hindu,Male,38,less than 30 k INR
24,Private,High School Pass,9,Sales,Unmarried,Hindu,Male,38,less than 30 k INR
24,Private,High School Pass,9,Sales,Unmarried,Hindu,Male,38,less than 30 k INR
23,Private,High School Pass,9,Taxi-driver,Unmarried,Hindu,Male,38,less than 30 k INR
38,Government,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
40,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
23,Private,High School Pass,9,Teacher,Unmarried,Hindu,Male,40,less than 30 k INR
32,Private,High School Pass,9,Domestic Servants,Unmarried,Hindu,Male,40,less than 30 k INR
29,Private,High School Pass,9,Driver,Unmarried,Hindu,Male,40,less than 30 k INR
23,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,40,less than 30 k INR
29,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
21,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
23,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,40,less than 30 k INR
31,Private,High School Pass,9,Farmer,Unmarried,Hindu,Male,40,less than 30 k INR
30,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,40,less than 30 k INR
26,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,40,less than 30 k INR
23,Government,High School Pass,9,Farmer,Unmarried,Hindu,Male,40,less than 30 k INR
41,Private,High School Pass,9,Taxi-driver,Unmarried,Hindu,Male,40,less than 30 k INR
23,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
28,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,40,less than 30 k INR
30,Private,High School Pass,9,Other-service,Unmarried,Hindu,Male,40,less than 30 k INR
27,Private,High School Pass,9,Sales,Unmarried,Hindu,Male,40,less than 30 k INR
57,Government,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
35,Government,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
35,Government,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
32,Government,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
36,Government,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
45,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
24,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
27,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
28,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
22,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
21,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
26,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
33,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
33,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
24,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
38,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
25,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
27,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
32,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
37,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
31,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
25,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
35,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
28,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
20,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
28,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
27,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
50,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
39,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
27,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
25,Private,High School Pass,9,Police,Unmarried,Hindu,Male,40,less than 30 k INR
28,Government,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
62,Government,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
37,Government,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
29,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
35,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
24,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
56,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
26,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
22,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
23,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
21,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
21,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
29,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
27,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
27,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
24,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
45,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
23,Private,High School Pass,9,Mechanic,Unmarried,Hindu,Male,40,less than 30 k INR
